PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
BIJAN ROBINSON,,,,,,,,,,,,,11.1,,,,,,,0.0,0.0,,3.4,0.2,28.6,,13.0,12.6,0.2,57.4,,,5.1,,,,RB3,,6.0,19.0,,1.0,188.3,7.0,,,,,,,0.0,0.0,2.0,RB,2.9,1.0,3.0,0.8,1.0,5.0,14.5,11.0,RB3,246.3,2.7,1.0,3.0,0.6,1.0,4.0,8.0,7.3,2.0,1.0,,58.0,4.0,487.0,,8.0,214.0,4.0,976.0,,,15.0,63.0,8.0,ATL,86.0,2.0,1.0,,,
BJ JOHNSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,33.0,,,,,,,,,33.0,,207.5,184.0,,23.5,,231.0,,,,,225.0,213.0,266.0,12.0,13.0,237.0,,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,,,
BLAINE GABBERT,,,,,,,,,,,,,4.5,,,17.5,9.0,1.5,51%,,,,,,,,,3.5,0.0,22.5,0.5,,,,,92.5,,,0.0,100.0,,0.0,8.9,33.0,,,35.0,18.0,3.0,51%,,,33.0,,81.6,64.0,89.0,10.4,8.0,94.0,,,,,,,,,,,,,,,,,,,,,7.0,0.0,45.0,1.0,,33.0,0.0,,FA,,,,,,185.0
BLAKE BELL,,,,,,,,,,,,,0.4,,,,,,,,,,0.3,0.1,1.5,,,0.0,0.0,0.0,,,0.5,,,,,,0.0,92.0,,0.0,6.6,33.0,,,,,,,,,33.0,,131.7,119.0,129.0,6.1,10.0,138.0,0.7,,,11.6,129.0,107.0,136.0,10.6,11.0,138.0,,,,,,5.0,1.0,26.0,,,0.0,0.0,0.0,,,33.0,8.0,,FA,9.0,,,,,
BLAKE CORUM,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,300.0,0.0,0.0,0.0,,,0.0,,,,RB42,,0.0,0.0,,2.0,0.0,1.0,,,,,,,0.0,0.0,14.0,RB,42.2,32.0,42.0,7.4,6.0,92.0,0.0,313.0,RB46,0.0,45.3,37.0,45.0,8.0,6.0,102.0,149.0,146.7,9.0,116.0,,0.0,0.0,0.0,,132.0,0.0,0.0,0.0,,,2.0,0.0,134.5,LAR,0.0,9.0,95.0,,,
BLAKE GRUPE,0.0,10.0,6.0,8.0,6.0,0.0,0.6,0.4,0.5,0.4,,,8.8,,,,,,,0.0,0.0,,,,,,332.0,,,,,,,2.4,2.4,,K17,,0.0,0.0,,,150.0,2.0,,,,,,,0.0,0.0,15.0,K,17.4,14.0,18.0,1.4,4.0,21.0,,332.0,K17,,,,,,,,281.0,282.4,12.0,197.0,,,,,,279.0,,,,,,3.0,0.0,281.1,NO,,13.0,201.0,40.0,40.0,
BLAKE WATSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,384.0,0.0,0.0,0.0,,,0.0,,,,RB125,,0.0,0.0,,5.0,0.0,19.0,,,,,,,0.0,0.0,20.0,RB,112.4,94.0,119.0,8.8,10.0,125.0,0.0,393.0,RB121,0.0,108.2,86.0,118.0,9.8,10.0,117.0,442.0,356.3,15.0,301.0,,0.0,0.0,0.0,,449.0,0.0,0.0,0.0,,,18.0,0.0,354.8,DEN,0.0,15.0,321.0,,,
BO MELTON,,,,,,,,,,,,,7.5,,,,,,,0.0,0.0,,4.0,0.3,54.5,,377.0,0.8,0.0,5.3,,,6.0,,,,WR123,,0.0,50.0,,5.0,29.9,5.0,,,,,,,0.0,0.0,17.0,WR,117.6,96.0,126.0,12.4,10.0,145.0,11.5,405.0,WR122,45.9,117.5,95.0,126.0,13.0,9.0,146.0,345.0,318.1,14.0,263.0,,16.0,1.0,218.0,,348.0,3.0,0.0,21.0,,,5.0,25.0,318.8,GB,24.0,14.0,265.0,,,
BO NIX,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,307.0,0.0,0.0,0.0,0.0,,,,,0.0,QB31,,0.0,0.0,,1.0,0.0,19.0,,,0.0,0.0,0.0,0,0.0,0.0,10.0,QB,30.7,22.0,31.0,2.3,4.0,34.0,,307.0,QB31,,,,,,,,242.0,246.7,12.0,128.0,,,,,,242.0,0.0,0.0,0.0,0.0,,20.0,0.0,246.7,DEN,,12.0,128.0,,,0.0
BOSTON SCOTT,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,0.3,0.0,4.3,,380.0,1.7,0.0,7.2,,,0.5,,,,RB124,,0.0,100.0,,0.0,11.8,1.0,,,,,,,0.0,0.0,14.0,RB,130.8,108.0,137.0,18.7,11.0,178.0,1.3,382.0,RB125,15.8,132.1,108.0,134.0,20.6,10.0,182.0,449.0,334.5,15.0,291.0,,4.0,0.0,52.0,,455.0,20.0,0.0,86.0,,,2.0,0.0,338.0,LAR,6.0,15.0,296.0,,,
BRAELON ALLEN,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,309.0,0.0,0.0,0.0,,,0.0,,,,RB65,,0.0,0.0,,2.0,0.0,22.0,,,,,,,0.0,0.0,16.0,RB,65.2,46.0,65.0,8.7,7.0,97.0,0.0,322.0,RB67,0.0,67.1,52.0,66.0,9.4,7.0,111.0,237.0,235.6,12.0,144.0,,0.0,0.0,0.0,,223.0,0.0,0.0,0.0,,,24.0,0.0,223.6,NYJ,0.0,11.0,122.0,,,
BRANDIN COOKS,,,,,,,,,,,,,7.5,,,,,,,0.0,0.0,,3.4,0.5,41.1,,176.0,0.3,0.0,2.2,,,5.1,,,,WR54,,7.0,47.0,,2.0,119.2,1.0,,,,,,,0.0,0.0,2.0,WR,54.6,38.0,54.0,5.4,6.0,68.0,10.8,175.0,WR54,173.2,55.3,38.0,53.0,5.7,6.0,68.0,132.0,134.9,9.0,81.0,,54.0,8.0,657.0,,137.0,5.0,0.0,35.0,,,1.0,40.0,136.3,DAL,81.0,9.0,87.0,,,
BRANDON AIYUK,,,,,,,,,,,,,10.9,,,,,,,0.0,0.0,,4.7,0.4,83.9,,40.0,0.0,0.0,0.0,,,6.6,,,,WR9,,20.0,7.0,,1.0,174.2,2.0,,,,,,,0.0,0.0,9.0,WR,10.9,7.0,10.0,3.0,3.0,22.0,15.6,47.0,WR13,249.2,13.7,8.0,13.0,3.3,3.0,27.0,20.0,22.5,3.0,12.0,,75.0,7.0,1342.0,,15.0,0.0,0.0,0.0,,,3.0,67.0,19.2,SF,105.0,3.0,10.0,,,
BRANDON ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.0,,1.0,,,,,,,,,4.0,,86.3,82.0,99.0,6.1,9.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,SF,,,,,,
BRANDON AUBREY,0.0,9.0,13.0,4.0,10.0,0.0,0.5,0.8,0.2,0.6,,,10.6,,,,,,,0.0,0.0,,,,,,281.0,,,,,,,3.1,2.9,,K2,,0.0,0.0,,,181.0,7.0,,,,,,,0.0,0.0,6.0,K,1.8,1.0,2.0,0.8,1.0,5.0,,281.0,K2,,,,,,,,193.0,190.8,11.0,170.0,,,,,,196.0,,,,,,10.0,0.0,190.8,DAL,,11.0,170.0,52.0,49.0,
BRANDON BOLDEN,,,,,,,,,,,,,2.2,,,,,,,,,,0.0,0.0,0.0,,,0.8,0.2,6.2,,,0.0,,,,,,0.0,80.0,,0.0,11.1,33.0,,,,,,,,,33.0,,149.2,139.0,158.0,5.7,11.0,155.0,2.2,,,11.1,155.3,142.0,164.0,7.3,11.0,164.0,,,,,,0.0,0.0,0.0,,,4.0,1.0,31.0,,,33.0,20.0,,FA,0.0,,,,,
BRANDON JOHNSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,75.0,,6.0,,33.0,,,,,,,,,33.0,,167.0,145.0,,22.0,,189.0,,,,,171.5,154.0,197.0,17.5,12.0,189.0,,,,,,,,,,,,,,,,33.0,17.0,,FA,,,,,,
BRANDON MCMANUS,0.0,4.0,10.0,11.0,5.0,0.0,0.2,0.6,0.6,0.3,,,8.6,,,,,,,0.0,0.0,,,,,,332.0,,,,,,,2.1,2.1,,K20,,0.0,0.0,,,146.0,33.0,,,,,,,0.0,0.0,33.0,K,22.9,5.0,26.0,14.6,4.0,81.0,,439.0,K20,,,,,,,,353.0,280.2,14.0,214.0,,,,,,353.0,,,,,,33.0,0.0,269.9,FA,,14.0,214.0,35.0,35.0,
BRANDON POWELL,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,1.7,0.1,19.1,,383.0,0.3,0.0,1.0,,,2.6,,,,WR137,,0.0,69.0,,3.0,38.1,10.0,,,,,,,0.0,0.0,3.0,WR,132.3,101.0,138.0,13.5,10.0,150.0,3.9,384.0,WR135,67.1,130.3,99.0,134.0,13.7,10.0,149.0,386.0,341.5,15.0,271.0,,29.0,1.0,324.0,,406.0,5.0,0.0,17.0,,,24.0,0.0,345.7,MIN,44.0,15.0,283.0,,,
BRAXTON BERRIOS,,,,,,,,,,,,,1.9,,,,,,,0.0,0.0,,1.7,0.1,14.9,,371.0,0.1,0.0,0.7,,,2.1,,,,WR147,,0.0,87.0,,4.0,30.9,29.0,,,,,,,0.0,0.0,32.0,WR,149.5,103.0,145.0,26.7,10.0,210.0,3.6,398.0,WR144,57.9,146.2,103.0,148.0,25.0,10.0,199.0,420.0,353.0,15.0,281.0,,27.0,1.0,238.0,,416.0,1.0,0.0,11.0,,,12.0,7.0,334.4,MIA,33.0,15.0,284.0,,,
BRAYDEN WILLIS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,0.0,0.0,12.0,,,,,,,,,22.0,,117.2,113.0,116.0,3.9,9.0,124.0,0.0,,,0.0,120.0,114.0,126.0,5.6,10.0,129.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,7.0,0.0,,SF,0.0,,,,,
BREECE HALL,,,,,,,,,,,,,12.6,,,,,,,0.0,0.0,,4.5,0.2,34.8,,13.0,13.1,0.3,58.5,,,5.6,,,,RB2,,13.0,19.0,,1.0,214.5,22.0,,,,,,,0.0,0.0,16.0,RB,2.5,1.0,2.0,0.9,1.0,5.0,17.1,11.0,RB2,290.5,2.3,1.0,2.0,0.6,1.0,4.0,7.0,6.5,2.0,1.0,,76.0,4.0,591.0,,7.0,223.0,5.0,994.0,,,24.0,50.0,7.2,NYJ,95.0,2.0,1.0,,,
BRENDEN RICE,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,379.0,0.0,0.0,0.0,,,0.0,,,,WR106,,0.0,0.0,,6.0,0.0,30.0,,,,,,,0.0,0.0,25.0,WR,105.1,87.0,108.0,13.2,9.0,144.0,0.0,383.0,WR107,0.0,104.7,88.0,107.0,13.0,8.0,144.0,299.0,283.0,13.0,238.0,,0.0,0.0,0.0,,300.0,0.0,0.0,0.0,,,25.0,0.0,286.8,LAC,0.0,13.0,232.0,,,
BRENTON STRANGE,,,,,,,,,,,,,0.7,,,,,,,,,,0.4,0.1,2.5,,,0.0,0.0,0.0,,,0.6,,,,,,0.0,91.0,,2.0,9.5,19.0,,,,,,,,,25.0,,74.1,67.0,73.0,6.1,8.0,86.0,1.0,,,14.5,75.6,68.0,74.0,5.3,8.0,86.0,,,,,,5.0,1.0,35.0,,,0.0,0.0,0.0,,,10.0,9.0,,JAC,9.0,,,,,
BRETT MAHER,0.0,3.0,4.0,7.0,3.0,0.0,0.4,0.5,0.9,0.4,,,9.6,,,,,,,,,,,,,,,,,,,,,1.9,1.6,,,,0.0,0.0,,,77.0,33.0,,,,,,,,,33.0,,33.6,29.0,37.0,5.8,6.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,15.0,13.0,
BRETT RYPIEN,,,,,,,,,,,,,2.9,,,19.0,9.0,0.5,47%,,,,,,,,,1.5,0.0,9.5,1.0,,,,,86.0,,,0.0,100.0,,3.0,5.8,4.0,,,38.0,18.0,1.0,47%,,,12.0,,88.0,83.0,93.0,4.0,9.0,93.0,,,,,,,,,,,,,,,,,,,,,3.0,0.0,19.0,2.0,,4.0,0.0,,CHI,,,,,,172.0
BREVIN JORDAN,,,,,,,,,,,,,2.6,,,,,,,0.0,0.0,,1.3,0.2,16.8,,391.0,0.0,0.0,0.0,,,1.6,,,,TE49,,0.0,75.0,,3.0,33.9,7.0,,,,,,,0.0,0.0,32.0,TE,47.7,38.0,48.0,7.4,6.0,65.0,3.9,391.0,TE51,50.9,51.4,41.0,49.0,6.5,7.0,66.0,376.0,348.8,14.0,308.0,,17.0,2.0,219.0,,361.0,0.0,0.0,0.0,,,1.0,25.0,335.9,HOU,21.0,14.0,282.0,,,
BREVYN SPANN-FORD,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,29.0,,,,,,,,,21.0,,104.3,72.0,112.0,28.2,9.0,145.0,0.0,,,0.0,104.5,75.0,121.0,26.7,10.0,144.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,28.0,0.0,,DAL,0.0,,,,,
BRIAN HOYER,,,,,,,,,,,,,2.3,,,14.0,7.7,0.7,55%,,,,,,,,,1.0,0.0,-1.0,0.3,,,,,77.0,,,0.0,100.0,,0.0,6.9,33.0,,,42.0,23.0,2.0,55%,,,33.0,,94.8,87.0,97.0,8.1,9.0,110.0,,,,,,,,,,,,,,,,,,,,,3.0,0.0,-3.0,1.0,,33.0,0.0,,FA,,,,,,231.0
BRIAN ROBINSON,,,,,,,,,,,,,10.8,,,,,,,0.0,0.0,,2.4,0.3,24.5,,119.0,11.9,0.3,48.9,,,2.9,,,,RB27,,14.0,0.0,,1.0,162.1,16.0,,,,,,,0.0,0.0,28.0,RB,27.9,21.0,27.0,3.5,5.0,37.0,13.2,121.0,RB29,198.1,30.6,22.0,29.0,3.4,5.0,37.0,99.0,99.2,8.0,71.0,,36.0,4.0,368.0,,84.0,178.0,5.0,733.0,,,9.0,57.0,85.2,WAS,43.0,7.0,67.0,,,
BRIAN THOMAS,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,276.0,0.0,0.0,0.0,,,0.0,,,,WR51,,0.0,0.0,,3.0,0.0,32.0,,,,,,,0.0,0.0,21.0,WR,52.1,36.0,50.0,10.7,6.0,100.0,0.0,288.0,WR51,0.0,53.3,37.0,51.0,14.3,6.0,105.0,128.0,129.2,9.0,80.0,,0.0,0.0,0.0,,130.0,0.0,0.0,0.0,,,31.0,0.0,131.3,JAC,0.0,9.0,80.0,,,
BRITAIN COVEY,,,,,,,,,,,,,0.3,,,,,,,,,,0.3,0.0,2.6,,,0.0,0.0,0.0,,,0.4,,,,,,0.0,100.0,,6.0,4.2,6.0,,,,,,,,,7.0,,237.8,222.0,253.0,10.7,13.0,248.0,0.5,,,8.2,235.0,217.0,254.0,11.2,13.0,246.0,,,,,,4.0,0.0,42.0,,,0.0,0.0,0.0,,,11.0,0.0,,PHI,6.0,,,,,
BROCK BOWERS,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,202.0,0.0,0.0,0.0,,,0.0,,,,TE12,,0.0,0.0,,1.0,0.0,10.0,,,,,,,0.0,0.0,9.0,TE,11.9,6.0,12.0,3.1,3.0,21.0,0.0,253.0,TE12,0.0,12.6,5.0,12.0,3.3,3.0,23.0,112.0,114.5,8.0,73.0,,0.0,0.0,0.0,,108.0,0.0,0.0,0.0,,,18.0,0.0,109.7,LV,0.0,8.0,78.0,,,
BROCK PURDY,,,,,,,,,,,,,19.2,,,27.8,19.3,0.7,69%,1.9,267.5,,,,,,90.0,2.4,0.1,9.0,1.8,,,,,267.5,QB11,,6.0,19.0,,1.0,306.6,1.0,,,444.0,308.0,11.0,69%,31.0,4280.0,4.0,QB,11.3,8.0,11.0,1.6,3.0,15.0,,93.0,QB11,,,,,,,,73.0,75.6,7.0,58.0,,,,,,74.0,39.0,2.0,144.0,28.0,,3.0,56.0,75.0,SF,,7.0,58.0,,,4280.0
BROCK WRIGHT,,,,,,,,,,,,,1.1,,,,,,,0.0,0.0,,0.9,0.1,6.5,,394.0,0.0,0.0,0.0,,,1.0,,,,TE70,,0.0,91.0,,2.0,15.1,9.0,,,,,,,0.0,0.0,14.0,TE,67.2,54.0,66.0,8.8,7.0,89.0,2.0,391.0,TE77,28.1,68.3,54.0,68.0,8.1,8.0,88.0,502.0,367.5,16.0,344.0,,13.0,1.0,91.0,,479.0,0.0,0.0,0.0,,,11.0,9.0,371.3,DET,14.0,16.0,344.0,,,
BRYCE YOUNG,,,,,,,,,,,,,10.4,,,32.9,19.7,0.6,60%,0.7,179.8,,,,,,274.0,2.4,0.0,15.8,3.9,,,,,179.8,QB27,,0.0,80.0,,1.0,166.4,5.0,,,527.0,315.0,10.0,60%,11.0,2877.0,6.0,QB,27.5,23.0,28.0,2.0,4.0,32.0,,274.0,QB27,,,,,,,,173.0,184.1,10.0,133.0,,,,,,170.0,39.0,0.0,253.0,62.0,,9.0,13.0,182.3,CAR,,10.0,133.0,,,2877.0
BRYCEN HOPKINS,,,,,,,,,,,,,0.5,,,,,,,,,,0.3,0.0,5.2,,,0.0,0.0,0.0,,,0.5,,,,,,0.0,100.0,,0.0,7.8,33.0,,,,,,,,,33.0,,95.8,85.0,98.0,9.4,9.0,112.0,0.9,,,12.8,102.3,90.0,101.0,9.3,10.0,117.0,,,,,,5.0,0.0,78.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,7.0,,,,,
BRYSON SUMLIN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,97.5,74.0,111.0,19.6,9.0,126.0,0.0,,,0.0,91.3,73.0,112.0,15.5,10.0,109.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
BUFFALO BILLS,,,,,,,,,,,0.0,0.1,9.4,0.7,1.1,,,,,0.0,0.0,0.0,,,,0.0,248.0,,,,3.2,0.0,,,,,DST7,0.0,,,2.0,,159.0,3.0,12.0,18.0,,,,,0.0,0.0,14.0,DEF,8.4,3.0,8.0,2.8,2.0,17.0,,248.0,DST7,,,,,,,,182.0,183.8,10.0,150.0,0.0,,,,0.0,183.0,,,,54.0,0.0,3.0,,183.7,BUF,,11.0,150.0,,,
BYRON PRINGLE,,,,,,,,,,,,,0.9,,,,,,,,,,0.9,0.0,10.1,,,0.0,0.0,0.0,,,1.4,,,,,,0.0,93.0,,0.0,14.1,33.0,,,,,,,,,33.0,,232.3,197.0,262.0,23.2,13.0,254.0,1.8,,,28.1,228.5,192.0,236.0,25.3,12.0,250.0,,,,,,14.0,0.0,161.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,22.0,,,,,
CADE OTTON,,,,,,,,,,,,,4.1,,,,,,,0.0,0.0,,2.8,0.2,26.8,,246.0,0.0,0.0,0.0,,,3.9,,,,TE21,,6.0,56.0,,1.0,69.5,18.0,,,,,,,0.0,0.0,17.0,TE,21.7,18.0,20.0,2.2,4.0,28.0,6.9,228.0,TE19,116.5,20.9,16.0,19.0,2.2,4.0,27.0,158.0,170.6,10.0,130.0,,47.0,4.0,455.0,,171.0,0.0,0.0,0.0,,,17.0,19.0,180.3,TB,67.0,10.0,145.0,,,
CADE STOVER,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,392.0,0.0,0.0,0.0,,,0.0,,,,TE53,,0.0,0.0,,2.0,0.0,7.0,,,,,,,0.0,0.0,32.0,TE,49.9,42.0,51.0,7.0,6.0,68.0,0.0,381.0,TE53,0.0,51.4,44.0,50.0,7.3,7.0,70.0,379.0,350.3,14.0,322.0,,0.0,0.0,0.0,,375.0,0.0,0.0,0.0,,,1.0,0.0,346.5,HOU,0.0,14.0,308.0,,,
CADE YORK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,4.0,,,,,,,,,18.0,,30.8,27.0,38.0,3.0,6.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,CLE,,,,0.0,0.0,
CAIRO SANTOS,0.0,9.0,11.0,8.0,7.0,0.0,0.5,0.6,0.5,0.4,,,9.3,,,,,,,0.0,0.0,,,,,,281.0,,,,,,,1.9,1.8,,K14,,0.0,0.0,,,158.0,10.0,,,,,,,0.0,0.0,11.0,K,14.5,12.0,14.0,1.3,3.0,17.0,,330.0,K14,,,,,,,,253.0,246.6,12.0,191.0,,,,,,250.0,,,,,,13.0,0.0,246.0,CHI,,12.0,195.0,33.0,31.0,
CALEB WILLIAMS,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,138.0,0.0,0.0,0.0,0.0,,,,,0.0,QB14,,0.0,0.0,,1.0,0.0,4.0,,,0.0,0.0,0.0,0,0.0,0.0,12.0,QB,15.2,9.0,15.0,2.6,3.0,24.0,,138.0,QB14,,,,,,,,91.0,94.2,8.0,60.0,,,,,,92.0,0.0,0.0,0.0,0.0,,4.0,0.0,93.6,CHI,,8.0,60.0,,,0.0
CALVIN AUSTIN,,,,,,,,,,,,,2.1,,,,,,,0.0,0.0,,1.0,0.1,10.6,,373.0,0.6,0.1,3.4,,,1.8,,,,WR129,,0.0,88.0,,4.0,35.7,23.0,,,,,,,0.0,0.0,20.0,WR,121.1,108.0,130.0,6.8,10.0,132.0,3.1,386.0,WR128,52.7,122.1,107.0,128.0,7.3,10.0,135.0,357.0,331.9,14.0,287.0,,17.0,1.0,180.0,,357.0,11.0,1.0,57.0,,,26.0,6.0,332.8,PIT,30.0,14.0,298.0,,,
CALVIN RIDLEY,,,,,,,,,,,,,9.1,,,,,,,0.0,0.0,,4.5,0.5,59.8,,99.0,0.5,0.0,1.4,,,8.0,,,,WR31,,13.0,50.0,,2.0,153.9,28.0,,,,,,,0.0,0.0,19.0,WR,32.1,20.0,31.0,4.2,5.0,43.0,13.5,108.0,WR34,229.9,34.9,21.0,34.0,4.5,5.0,46.0,68.0,70.1,7.0,36.0,,76.0,8.0,1016.0,,63.0,9.0,0.0,23.0,,,29.0,38.0,65.8,TEN,136.0,6.0,36.0,,,
CAM AKERS,,,,,,,,,,,,,5.1,,,,,,,0.0,0.0,,1.6,0.0,10.0,,392.0,8.6,0.3,23.9,,,1.7,,,,RB94,,0.0,43.0,,0.0,35.7,33.0,,,,,,,0.0,0.0,33.0,RB,91.4,71.0,93.0,8.4,9.0,116.0,6.7,382.0,RB95,46.7,94.4,71.0,95.0,10.0,9.0,121.0,318.0,312.4,13.0,247.0,,11.0,0.0,70.0,,315.0,60.0,2.0,167.0,,,33.0,29.0,310.1,FA,12.0,13.0,237.0,,,
CAM LITTLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,5.0,,,,,,,,,5.0,,33.2,23.0,31.0,16.1,6.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,JAC,,,,0.0,0.0,
CAMERON DICKER,0.0,7.0,8.0,9.0,7.0,0.0,0.4,0.5,0.5,0.4,,,8.9,,,,,,,0.0,0.0,,,,,,332.0,,,,,,,2.1,2.1,,K11,,0.0,0.0,,,151.0,29.0,,,,,,,0.0,0.0,31.0,K,11.6,8.0,11.0,1.7,3.0,16.0,,332.0,K11,,,,,,,,232.0,230.9,11.0,185.0,,,,,,232.0,,,,,,22.0,0.0,230.5,LAC,,12.0,189.0,35.0,35.0,
CAMERON LATU,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,12.0,,,,,,,,,22.0,,109.3,82.0,115.0,22.4,9.0,136.0,0.0,,,0.0,110.5,82.0,123.0,23.3,10.0,139.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,7.0,0.0,,SF,0.0,,,,,
CAMERON SCARLETT,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,148.0,135.0,171.0,16.0,12.0,175.0,0.0,,,0.0,157.8,146.0,179.0,12.1,12.0,177.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
CAROLINA PANTHERS,,,,,,,,,,,0.0,0.1,4.2,0.2,0.5,,,,,0.0,0.0,0.0,,,,0.0,278.0,,,,1.6,0.0,,,,,DST28,0.0,,,2.0,,71.0,32.0,3.0,8.0,,,,,0.0,0.0,27.0,DEF,26.2,10.0,27.0,5.1,5.0,32.0,,422.0,DST27,,,,,,,,405.0,290.6,15.0,190.0,0.0,,,,0.0,384.0,,,,27.0,0.0,27.0,,217.3,CAR,,15.0,182.0,,,
CARSON STEELE,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,3.0,,,,,,,,,11.0,,131.3,105.0,168.0,16.9,12.0,152.0,0.0,,,0.0,126.5,116.0,157.0,9.6,11.0,137.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,6.0,0.0,,KC,0.0,,,,,
CARSON WENTZ,,,,,,,,,,,,,13.6,,,12.0,8.5,0.5,71%,,,,,,,,,8.5,0.5,28.0,1.0,,,,,81.5,,,0.0,100.0,,2.0,27.1,7.0,,,24.0,17.0,1.0,71%,,,21.0,,59.3,49.0,56.0,8.1,7.0,79.0,,,,,,,,,,,,,,,,,,,,,17.0,1.0,56.0,2.0,,5.0,0.0,,KC,,,,,,163.0
